Index,Force [ kN ],Déplacement [ mm ]
2202,1.83275938034058,4.19291973114014
2203,1.83347547054291,4.1949667930603
2204,1.83450078964233,4.19993829727173
2205,1.83573758602142,4.20065641403198
2206,1.8365513086319,4.20294284820557
2207,1.83712100982666,4.20477724075317
2208,1.83780443668365,4.20762205123901
2209,1.83873212337494,4.20754241943359
2210,1.83990383148193,4.20908451080322
2211,1.84071755409241,4.21211528778076
2212,1.84128725528717,4.21328544616699
2213,1.84190559387207,4.21270036697388
2214,1.84270310401917,4.21440172195435
2215,1.84384226799011,4.21777868270874
2216,1.84488379955292,4.21703386306763
2217,1.84551858901978,4.21780490875244
2218,1.84608817100525,4.21833658218384
2219,1.84675538539886,4.2203574180603
2220,1.84774816036224,4.22455835342407
2221,1.84893620014191,4.22344160079956
2222,1.84979867935181,4.2266321182251
2223,1.850417137146,4.22801446914673
2224,1.85108435153961,4.22910451889038
2225,1.8520120382309,4.22902488708496
2226,1.85321640968323,4.23266744613647
2227,1.85404634475708,4.23250770568848
2228,1.85459971427917,4.23213529586792
2229,1.85518550872803,4.23338508605957
2230,1.85591793060303,4.23495388031006
2231,1.85700833797455,4.23641586303711
2232,1.85816383361816,4.24019145965576
2233,1.85891234874725,4.23918104171753
2234,1.8594982624054,4.24245119094849
2235,1.86014926433563,4.24463129043579
2236,1.86110949516296,4.24612045288086
2237,1.86226487159729,4.24691772460938
2238,1.86307859420776,4.24718379974365
2239,1.86368083953857,4.24875259399414
2240,1.86434805393219,4.24782180786133
2241,1.86524319648743,4.25476121902466
2242,1.86641490459442,4.2547345161438
2243,1.86739134788513,4.25646257400513
2244,1.86800980567932,4.25723361968994
2245,1.86857938766479,4.2572603225708
2246,1.86931169033051,4.25893545150757
2247,1.87038588523865,4.2606635093689
2248,1.87152504920959,4.26138114929199
2249,1.87224113941193,4.26260423660278
2250,1.87279450893402,4.26483774185181
2251,1.87342917919159,4.26611375808716
2252,1.87435686588287,4.26746988296509
2253,1.87552857398987,4.26459836959839
2254,1.87643992900848,4.26874589920044
2255,1.87704205513,4.27159070968628
2256,1.87766051292419,4.26696443557739
2257,1.87852311134338,4.27079296112061
2258,1.87972736358643,4.27685499191284
2259,1.88073635101318,4.27733373641968
2260,1.88137114048004,4.27879571914673
2261,1.88192439079285,4.28081655502319
2262,1.88264048099518,4.2806568145752
2263,1.8836658000946,4.28429937362671
2264,1.88475620746613,4.28254461288452
2265,1.88548851013184,4.28440570831299
2266,1.88604187965393,4.28634643554688
2267,1.8866765499115,4.28754281997681
2268,1.88762044906616,4.28961658477783
2269,1.88882482051849,4.29251480102539
2270,1.88976871967316,4.29227542877197
2271,1.89037084579468,4.29296684265137
2272,1.89100551605225,4.29299354553223
2273,1.89186811447144,4.2941632270813
2274,1.8930561542511,4.30171394348145
2275,1.89404881000519,4.29886913299561
2276,1.89469981193542,4.30033159255981
2277,1.89528572559357,4.29865646362305
2278,1.89606690406799,4.30187368392944
2279,1.89715731143951,4.30378770828247
2280,1.8982150554657,4.3076696395874
2281,1.8988823890686,4.30796194076538
2282,1.89943563938141,4.30721759796143
2283,1.90010297298431,4.30729722976685
2284,1.90104687213898,4.31062078475952
2285,1.90223491191864,4.31022167205811
2286,1.90316247940063,4.31319952011108
2287,1.90376472473145,4.31490135192871
2288,1.90439939498901,4.31484794616699
2289,1.90524566173553,4.31867647171021
2290,1.90640115737915,4.31795883178711
2291,1.90732872486115,4.32080364227295
2292,1.90791463851929,4.32407379150391
2293,1.90850055217743,4.32433938980103
2294,1.90924918651581,4.32412672042847
2295,1.91032326221466,4.32580184936523
2296,1.91146242618561,4.32806158065796
2297,1.91219484806061,4.32718420028687
2298,1.91276443004608,4.32933807373047
2299,1.91341543197632,4.33282089233398
2300,1.91435933113098,4.33327293395996
2301,1.91554737091064,4.3335919380188
2302,1.91645872592926,4.33385753631592
2303,1.91706085205078,4.33744716644287
2304,1.91771185398102,4.33816480636597
2305,1.91860699653625,4.34037160873413
2306,1.91976237297058,4.34194040298462
2307,1.92069005966187,4.34287071228027
2308,1.92127597332001,4.3413553237915
2309,1.92186188697815,4.34598159790039
2310,1.92262673377991,4.34606122970581
2311,1.92371714115143,4.34531688690186
2312,1.92485630512238,4.34773635864258
2313,1.92558872699738,4.350341796875
2314,1.9261257648468,4.34988975524902
2315,1.9267441034317,4.35419702529907
2316,1.92763924598694,4.35510063171387
2317,1.92881095409393,4.35738754272461
2318,1.9296897649765,4.35653638839722
2319,1.93029201030731,4.35866355895996
2320,1.93092668056488,4.35991287231445
2321,1.93180549144745,4.35906219482422
2322,1.93297719955444,4.36118936538696
2323,1.93395376205444,4.36488485336304
2324,1.9345395565033,4.36081695556641
2325,1.93509292602539,4.36592197418213
2326,1.93580901622772,4.36592197418213
2327,1.93683433532715,4.36775636672974
2328,1.93798983097076,4.37126588821411
2329,1.93878722190857,4.37185049057007
2330,1.93935680389404,4.37158489227295
2331,1.94002401828766,4.37222290039063
2332,1.94095170497894,4.37472200393677
2333,1.94213974475861,4.37597179412842
2334,1.94301855564117,4.38035869598389
2335,1.9436206817627,4.38216638565063
2336,1.94427168369293,4.37767314910889
2337,1.9451504945755,4.38176774978638
2338,1.94635486602783,4.38389444351196
2339,1.94736385345459,4.38719129562378
2340,1.94796597957611,4.38650035858154
2341,1.94855189323425,4.38660669326782
2342,1.94928419589996,4.38963747024536
2343,1.95032572746277,4.39006280899048
2344,1.95139992237091,4.39476871490479
2345,1.95205092430115,4.3955397605896
2346,1.95260417461395,4.39346599578857
2347,1.95325517654419,4.39580583572388
2348,1.95419907569885,4.39575242996216
2349,1.95541965961456,4.3982515335083
2350,1.95633101463318,4.39947462081909
2351,1.9569331407547,4.40301084518433
2352,1.95755159854889,4.40359592437744
2353,1.95843040943146,4.40372848510742
2354,1.95963478088379,4.40566968917847
2355,1.96062743663788,4.40843439102173
2356,1.96122968196869,4.40755701065063
2357,1.96181547641754,4.40963077545166
2358,1.96258044242859,4.40782308578491
2359,1.96365451812744,4.40952444076538
2360,1.96474492549896,4.4146294593811
2361,1.96541213989258,4.41335296630859
2362,1.96596550941467,4.41074752807617
2363,1.96663272380829,4.41202402114868
2364,1.96759295463562,4.41699552536011
2365,1.96882975101471,4.41944169998169
2366,1.96972489356995,4.41991996765137
2367,1.97032701969147,4.42132949829102
2368,1.97099423408508,4.42183446884155
2369,1.97188937664032,4.42321681976318
2370,1.97306108474731,4.42659378051758
2371,1.97394001483917,4.4259819984436
2372,1.97452580928802,4.4263277053833
2373,1.97514426708221,4.42962455749512
2374,1.97594165802002,4.42842817306519
2375,1.97704839706421,4.43401145935059
2376,1.97815501689911,4.43518114089966
2377,1.97883856296539,4.43446350097656
2378,1.97939193248749,4.43667030334473
2379,1.9800591468811,4.43890333175659
2380,1.98100304603577,4.43826532363892
2381,1.98219108581543,4.44017934799194
2382,1.98308622837067,4.44313097000122
2383,1.98368835449219,4.44092416763306
2384,1.98432302474976,4.44525766372681
2385,1.98521816730499,4.4461350440979
2386,1.98642241954803,4.44565629959106
2387,1.98735010623932,4.44977760314941
2388,1.98790335655212,4.44552373886108
2389,1.98847305774689,4.44773054122925
2390,1.98922157287598,4.44876718521118
2391,1.9903119802475,4.45283508300781
2392,1.99146747589111,4.45389842987061
2393,1.99221611022949,4.45509481430054
2394,1.99276947975159,4.45517492294312
2395,1.99342048168182,4.45940208435059
2396,1.99434804916382,4.457115650177
2397,1.9955198764801,4.46102380752563
2398,1.99639868736267,4.45908308029175
2399,1.99700081348419,4.46128988265991
2400,1.99761927127838,4.46604871749878
2401,1.99851429462433,4.46381568908691
2402,1.99970233440399,4.46519804000854
2403,2.00066256523132,4.46953153610229
2404,2.00128102302551,4.47258901596069
2405,2.00186681747437,4.47160530090332
2406,2.00261545181274,4.47110033035278
2407,2.0036895275116,4.47304105758667
2408,2.00481247901917,4.47663068771362
2409,2.00551223754883,4.47652435302734
2410,2.00606560707092,4.47479581832886
2411,2.00670027732849,4.47878408432007
2412,2.00762796401978,4.47833204269409
2413,2.00879979133606,4.47931575775146
2414,2.00969481468201,4.48077821731567
2415,2.01029706001282,4.48444700241089
2416,2.01091551780701,4.48582983016968
2417,2.01174545288086,4.48410129547119
2418,2.01296591758728,4.48391532897949
2419,2.01400756835938,4.48824882507324
2420,2.01464223861694,4.49128007888794
2421,2.01517939567566,4.49093437194824
2422,2.01587915420532,4.49053573608398
2423,2.01690435409546,4.49237012863159
2424,2.01802730560303,4.49574661254883
2425,2.01879215240479,4.49731540679932
2426,2.01936173439026,4.49513530731201
2427,2.01999664306641,4.49622535705566
2428,2.02090787887573,4.49771404266357
2429,2.02206349372864,4.50053215026855
2430,2.02302360534668,4.50191497802734
2431,2.02365827560425,4.50412178039551
2432,2.02427673339844,4.50260591506958
2433,2.02513933181763,4.50494575500488
2434,2.02629470825195,4.50582313537598
2435,2.02732014656067,4.5082426071167
2436,2.02795481681824,4.50845527648926
2437,2.02854061126709,4.50930595397949
2438,2.02930545806885,4.51082134246826
2439,2.0303795337677,4.51313447952271
2440,2.03143739700317,4.51361322402954
2441,2.03212094306946,4.51467657089233
2442,2.03264164924622,4.51542091369629
2443,2.03327655792236,4.51419830322266
2444,2.03423666954041,4.51850509643555
2445,2.03544092178345,4.52031326293945
2446,2.03640127182007,4.52150964736938
2447,2.0370032787323,4.52198791503906
2448,2.03758907318115,4.52504539489746
2449,2.03841924667358,4.52358341217041
2450,2.03955841064453,4.52594947814941
2451,2.04056739807129,4.5277042388916
2452,2.04115319252014,4.52967166900635
2453,2.04170656204224,4.53105449676514
2454,2.04242277145386,4.53161239624023
2455,2.04346418380737,4.53033638000488
2456,2.04465222358704,4.53267621994019
2457,2.04546594619751,4.53498935699463
2458,2.04597043991089,4.53727579116821
2459,2.04660511016846,4.53623867034912
2460,2.04751658439636,4.53916358947754
2461,2.04870462417603,4.54049253463745
2462,2.04971361160278,4.54198169708252
2463,2.05034828186035,4.54418849945068
2464,2.05099940299988,4.54256629943848
2465,2.0519106388092,4.54376316070557
2466,2.05304980278015,4.54745864868164
2467,2.05396127700806,4.54846906661987
2468,2.05457973480225,4.5474853515625
2469,2.05518174171448,4.54822969436646
2470,2.05599546432495,4.55025005340576
2471,2.05706977844238,4.55389261245728
2472,2.05817627906799,4.55375957489014
2473,2.05890870094299,4.55689716339111
2474,2.05947828292847,4.55764150619507
2475,2.06019425392151,4.55657768249512
2476,2.06117081642151,4.55907726287842
2477,2.0622775554657,4.55881118774414
2478,2.06307482719421,4.56237411499023
2479,2.06364440917969,4.56431484222412
2480,2.06426286697388,4.56205463409424
2481,2.06517434120178,4.56551122665405
2482,2.06637859344482,4.56559085845947
2483,2.06735515594482,4.56684064865112
2484,2.0679247379303,4.56971216201782
2485,2.06847810745239,4.56915378570557
2486,2.06924295425415,4.56702661514282
2487,2.070317029953,4.57338094711304
2488,2.07147240638733,4.57367324829102
2489,2.07220482826233,4.57263660430908
2490,2.07275819778442,4.57330131530762
2491,2.07349061965942,4.57497596740723
2492,2.07453203201294,4.5779275894165
2493,2.07570385932922,4.58002758026123
2494,2.07648515701294,4.58215475082397
2495,2.07702207565308,4.58034658432007
2496,2.07768940925598,4.58071899414063
2497,2.07863330841064,4.58194208145142
2498,2.07982134819031,4.58850908279419
2499,2.08078145980835,4.58768463134766
2500,2.08138370513916,4.58635568618774
2501,2.08198571205139,4.58771133422852
2502,2.0828320980072,4.5901575088501
2503,2.08393883705139,4.59223127365112
2504,2.08489894866943,4.59512901306152
2505,2.08548474311829,4.59494304656982
2506,2.08603811264038,4.59374666213989
2507,2.08680295944214,4.59616613388062
2508,2.08784461021423,4.5957407951355
2509,2.08899998664856,4.5981068611145
2510,2.08981370925903,4.5981068611145
2511,2.09039974212646,4.60108470916748
2512,2.09109950065613,4.60249376296997
2513,2.09209227561951,4.60382318496704
2514,2.09328031539917,4.6042218208313
2515,2.09409403800964,4.6043815612793
2516,2.09466361999512,4.60717296600342
2517,2.09526562690735,4.60605669021606
2518,2.09611201286316,4.6063756942749
2519,2.09726738929749,4.61126756668091
2520,2.09824395179749,4.61187887191772
2521,2.09886240959167,4.61312866210938
2522,2.09941577911377,4.61310195922852
2523,2.10014796257019,4.61262369155884
2524,2.10120582580566,4.61586713790894
2525,2.10241007804871,4.62028074264526
2526,2.10322380065918,4.61953639984131
2527,2.10380983352661,4.61948299407959
2528,2.10450959205627,4.62341785430908
2529,2.10548615455627,4.62429523468018
2530,2.10660886764526,4.62394952774048
2531,2.10742259025574,4.6240291595459
2532,2.10797595977783,4.62698078155518
2533,2.10859441757202,4.62527894973755
2534,2.10942435264587,4.62721967697144
2535,2.11053109169006,4.63070297241211
2536,2.11157274246216,4.63152694702148
2537,2.11219120025635,4.6319522857666
2538,2.11274433135986,4.63033056259155
2539,2.11346054077148,4.63344144821167
2540,2.11445331573486,4.63655185699463
2541,2.11564135551453,4.63495683670044
2542,2.11648750305176,4.63453149795532
2543,2.11707353591919,4.637535572052
2544,2.11775684356689,4.63609981536865
2545,2.11873340606689,4.63936996459961
2546,2.11992144584656,4.64197587966919
2547,2.12073516845703,4.64511299133301
2548,2.12128853797913,4.64354419708252
2549,2.1218581199646,4.64325189590454
2550,2.12263917922974,4.6463360786438
2551,2.12371349334717,4.6461763381958
2552,2.12486886978149,4.64926052093506
2553,2.12560129165649,4.64846277236938
2554,2.12617087364197,4.65234470367432
2555,2.12683796882629,4.64811754226685
2556,2.12781453132629,4.65258407592773
2557,2.12896990776062,4.65744924545288
2558,2.12978363037109,4.65537548065186
2559,2.13036966323853,4.6548171043396
2560,2.13103675842285,4.65489721298218
2561,2.13196444511414,4.66013479232788
2562,2.1331524848938,4.66042709350586
2563,2.13409638404846,4.66313886642456
2564,2.13469862937927,4.66481399536133
2565,2.13528442382813,4.66460132598877
2566,2.13608193397522,4.66585111618042
2567,2.13717222213745,4.66853618621826
2568,2.13827896118164,4.66898822784424
2569,2.13896250724792,4.66622304916382
2570,2.13951587677002,4.66749954223633
2571,2.1401994228363,4.66861581802368
2572,2.14117574691772,4.66944026947021
2573,2.14233136177063,4.67273712158203
2574,2.14316129684448,4.67465114593506
2575,2.14373087882996,4.67528915405273
2576,2.14434933662415,4.67241811752319
2577,2.14524435997009,4.67621994018555
2578,2.14646506309509,4.67824029922485
2579,2.14745783805847,4.6794900894165
2580,2.1480598449707,4.67919778823853
2581,2.14864587783813,4.6800217628479
2582,2.14939451217651,4.68310594558716
2583,2.15045213699341,4.68422269821167
2584,2.15151000022888,4.68597745895386
2585,2.15219354629517,4.68632316589355
2586,2.15276312828064,4.68626976013184
2587,2.15344667434692,4.68770551681519
2588,2.15440702438354,4.68972635269165
2589,2.15562748908997,4.6918797492981
2590,2.15649008750916,4.69432592391968
2591,2.15705966949463,4.6915340423584
2592,2.1576943397522,4.69257116317749
2593,2.15857315063477,4.6947774887085
2594,2.15974497795105,4.69916439056396
2595,2.16073775291443,4.69871234893799
2596,2.161372423172,4.6998028755188
2597,2.16195821762085,4.69908475875854
2598,2.16275572776794,4.69836711883545
2599,2.1638298034668,4.69908475875854
2600,2.16487145423889,4.70134449005127
2601,2.16552233695984,4.7053861618042
2602,2.16607570648193,4.70698118209839
2603,2.16674304008484,4.70347166061401
2604,2.1676869392395,4.70578479766846
2605,2.16889119148254,4.71067667007446
2606,2.16981887817383,4.71229839324951
2607,2.17043733596802,4.7108097076416
2608,2.17105555534363,4.71059703826904
2609,2.1719343662262,4.71423959732056
2610,2.17307376861572,4.71570158004761
2611,2.17398500442505,4.71540927886963
2612,2.17455458641052,4.71522331237793
2613,2.17510795593262,4.71735000610352
2614,2.175856590271,4.71663236618042
2615,2.17693066596985,4.72032785415649
2616,2.17808628082275,4.72343873977661
2617,2.17881846427917,4.72157764434814
2618,2.17935562133789,4.72295999526978
2619,2.18000650405884,4.72418308258057
2620,2.18093419075012,4.72527313232422
2621,2.18212223052979,4.72508716583252
2622,2.18308234214783,4.72551250457764
2623,2.18370079994202,4.72763919830322
2624,2.18435192108154,4.7275595664978
2625,2.18526315689087,4.73037767410278
2626,2.18641877174377,4.73098945617676
2627,2.18734645843506,4.73481798171997
2628,2.18791604042053,4.73255777359009
2629,2.18846917152405,4.73495101928711
2630,2.18921780586243,4.73800849914551
2631,2.19029211997986,4.73649263381958
2632,2.19146370887756,4.73808813095093
2633,2.19221234321594,4.73838043212891
2634,2.19276571273804,4.74085330963135
2635,2.19343304634094,4.74093294143677
2636,2.19436073303223,4.74284696578979
2637,2.19548344612122,4.74385738372803
2638,2.19636225700378,4.74539947509766
2639,2.19696450233459,4.74968004226685
2640,2.19759917259216,4.74640989303589
2641,2.19849443435669,4.74851036071777
2642,2.19966602325439,4.74925470352173
2643,2.20064258575439,4.75297689437866
2644,2.20122838020325,4.75467824935913
2645,2.20178174972534,4.75334882736206
2646,2.20253038406372,4.75457191467285
2647,2.20357203483582,4.75598096847534
2648,2.20471119880676,4.75704479217529
2649,2.20547604560852,4.75457191467285
2650,2.20602941513062,4.75840044021606
2651,2.20669651031494,4.75723075866699
2652,2.20764064788818,4.7581615447998
2653,2.20884490013123,4.76151132583618
2654,2.20972371101379,4.76262807846069
2655,2.21027708053589,4.7641167640686
2656,2.21091175079346,4.7641167640686
2657,2.2118067741394,4.76536655426025
2658,2.21299481391907,4.77001905441284
2659,2.2140200138092,4.76959371566772
2660,2.21463847160339,4.77209281921387
2661,2.21522450447083,4.7695140838623
2662,2.21600556373596,4.77339553833008
2663,2.21706342697144,4.77289056777954
2664,2.21810507774353,4.77682542800903
2665,2.21877217292786,4.77440595626831
2666,2.21930932998657,4.77730417251587
2667,2.22000908851624,4.77959060668945
2668,2.22096920013428,4.77810144424438
2669,2.22214102745056,4.77927160263062
2670,2.22300362586975,4.78118562698364
2671,2.2235894203186,4.78142499923706
2672,2.22424054145813,4.78251504898071
2673,2.22515177726746,4.78171730041504
2674,2.22637248039246,4.78517389297485
2675,2.22729992866516,4.78711462020874
2676,2.22785329818726,4.78376483917236
2677,2.22840666770935,4.78682231903076
2678,2.22918796539307,4.78727436065674
2679,2.2302782535553,4.79150152206421
2680,2.23136854171753,4.79261827468872
2681,2.23203587532043,4.7925386428833
2682,2.23258924484253,4.792724609375
2683,2.23327279090881,4.79221963882446
2684,2.23421669006348,4.79668617248535
2685,2.23545360565186,4.79485130310059
2686,2.23639750480652,4.79780292510986
2687,2.23696708679199,4.80091333389282
2688,2.23761796951294,4.80032825469971
2689,2.23849678039551,4.80062103271484
2690,2.23961973190308,4.80205678939819
2691,2.24057984352112,4.80266809463501
2692,2.24116587638855,4.80410385131836
2693,2.24176788330078,4.80516719818115
2694,2.24251651763916,4.80862379074097
2695,2.2435257434845,4.80817174911499
2696,2.24463224411011,4.80782604217529
2697,2.24538087844849,4.80936813354492
2698,2.2459180355072,4.80944776535034
2699,2.24655270576477,4.81083059310913
2700,2.24743151664734,4.81008577346802
2701,2.24863576889038,4.81556272506714
2702,2.24966096878052,4.81628084182739
2703,2.25026321411133,4.81412696838379
2704,2.2508978843689,4.81367540359497
2705,2.25174427032471,4.81303691864014
2706,2.25289964675903,4.82021570205688
2707,2.25385999679565,4.81997632980347
2708,2.25439691543579,4.82111978530884
2709,2.25491762161255,4.82127904891968
2710,2.25561761856079,4.82250213623047
2711,2.25661015510559,4.82478857040405
2712,2.25787973403931,4.82707500457764
2713,2.25870966911316,4.8265700340271
2714,2.25924682617188,4.82976055145264
2715,2.25984883308411,4.82731437683105
2716,2.26066255569458,4.82920217514038
2717,2.26188325881958,4.82901573181152
2718,2.26290845870972,4.83337640762329
2719,2.26351070404053,4.83255195617676
2720,2.2641453742981,4.83151531219482
2721,2.26497530937195,4.83552980422974
2722,2.26616334915161,4.83608818054199
2723,2.26725363731384,4.83699226379395
2724,2.26787209510803,4.83794927597046
2725,2.26845812797546,4.83818864822388
2726,2.26917409896851,4.8407940864563
2727,2.27015066146851,4.84002304077148
2728,2.27128982543945,4.83802890777588
2729,2.27207088470459,4.8427882194519
2730,2.27265691757202,4.84252214431763
2731,2.27334046363831,4.84595203399658
2732,2.27418661117554,4.84714841842651
2733,2.27529335021973,4.84454298019409
2734,2.27620458602905,4.8467230796814
2735,2.27688813209534,4.84773349761963
2736,2.277587890625,4.85084390640259
2737,2.27840161323547,4.85132265090942
2738,2.27955722808838,4.85097694396973
2739,2.28064751625061,4.85435342788696
2740,2.28129863739014,4.85342311859131
2741,2.28185176849365,4.85453939437866
2742,2.28255176544189,4.85770320892334
2743,2.28354430198669,4.85624122619629
2744,2.28468370437622,4.85937833786011
2745,2.28539967536926,4.85799598693848
2746,2.28593683242798,4.86201047897339
2747,2.28653883934021,4.8627815246582
2748,2.2874014377594,4.86033535003662
2749,2.28860569000244,4.86224985122681
2750,2.28967976570129,4.86456298828125
2751,2.29026579856873,4.86469602584839
2752,2.29085159301758,4.86591863632202
2753,2.29164910316467,4.86490869522095
2754,2.29285335540771,4.86974763870239
2755,2.29400897026062,4.86873722076416
2756,2.29465985298157,4.86969423294067
2757,2.29524564743042,4.86735439300537
2758,2.29605937004089,4.87493181228638
2759,2.29718232154846,4.8748254776001
2760,2.29824018478394,4.87812232971191
2761,2.29885864257813,4.8775372505188
2762,2.29937934875488,4.87836170196533
2763,2.30006289482117,4.87564992904663
2764,2.30102324485779,4.87963771820068
2765,2.30222749710083,4.87745761871338
2766,2.3031063079834,4.88160514831543
2767,2.30372476577759,4.88237619400024
2768,2.30439186096191,4.88354587554932
2769,2.3053195476532,4.8853006362915
2770,2.3064751625061,4.88830518722534
2771,2.30732131004334,4.8861780166626
2772,2.30787467956543,4.88841152191162
2773,2.30849313735962,4.88793277740479
2774,2.30930685997009,4.88790655136108
2775,2.31044602394104,4.89109706878662
2776,2.31156897544861,4.8912296295166
2777,2.31225252151489,4.88998031616211
2778,2.31283831596375,4.8941011428833
2779,2.31353807449341,4.89473915100098
2780,2.31454706192017,4.89726495742798
2781,2.31575155258179,4.89484548568726
2782,2.3165488243103,4.89814233779907
2783,2.31711840629578,4.8996844291687
2784,2.3177695274353,4.89808940887451
2785,2.31869721412659,4.89901971817017
2786,2.31990146636963,4.9022102355957
2787,2.32079648971558,4.90210390090942
2788,2.32134985923767,4.90468263626099
2789,2.32193565368652,4.90361928939819
2790,2.32271695137024,4.90622472763062
2791,2.32385611534119,4.90763425827026
2792,2.32499527931213,4.90952157974243
2793,2.32566261291504,4.91079807281494
2794,2.32623219490051,4.91180801391602
2795,2.32696461677551,4.91077136993408
2796,2.32800602912903,4.91271209716797
2797,2.3291289806366,4.90962791442871
2798,2.3298614025116,4.91281843185425
2799,2.33044719696045,4.91329717636108
2800,2.33114695549011,4.91553020477295
2801,2.33213973045349,4.91603565216064
2802,2.33334422111511,4.91741800308228
2803,2.33414149284363,4.91763067245483
2804,2.33467864990234,4.91903972625732
2805,2.33529710769653,4.91398811340332
2806,2.33612704277039,4.92114019393921
2807,2.33731508255005,4.92145919799805
2808,2.33830785751343,4.92451667785645
2809,2.338942527771,4.92377233505249
2810,2.33952832221985,4.92512845993042
2811,2.34029340744019,4.92693614959717
2812,2.34138369560242,4.92900991439819
2813,2.34249043464661,4.92970132827759
2814,2.34319019317627,4.92890357971191
2815,2.34377598762512,4.93150901794434
2816,2.34447574615479,4.93076467514038
2817,2.3455011844635,4.93233346939087
2818,2.34668922424316,4.93523120880127
2819,2.34751915931702,4.93398189544678
2820,2.34808874130249,4.93438053131104
2821,2.3486909866333,4.93451356887817
2822,2.34952092170715,4.93666696548462
2823,2.35064387321472,4.93906021118164
2824,2.35160398483276,4.93999052047729
2825,2.35220623016357,4.94038915634155
2826,2.35277581214905,4.9389271736145
2827,2.35350823402405,4.94001722335815
2828,2.35456585884094,4.94073486328125
2829,2.35572147369385,4.9423565864563
2830,2.35648632049561,4.94554710388184
2831,2.35707211494446,4.94227695465088
2832,2.3577721118927,4.94711589813232
2833,2.3587646484375,4.94647789001465
2834,2.35995268821716,4.94677019119263
2835,2.36073398590088,4.94982767105103
2836,2.36130356788635,4.95070505142212
2837,2.36190581321716,4.94980096817017
2838,2.36275196075439,4.9529914855957
2839,2.36389112472534,4.95402860641479
2840,2.36486768722534,4.95413494110107
2841,2.36548614501953,4.95801639556885
2842,2.36603951454163,4.95929288864136
2843,2.36675548553467,4.95682001113892
2844,2.36782956123352,4.95862817764282
2845,2.36905026435852,4.96131324768066
2846,2.36986398696899,4.96067523956299
2847,2.37044978141785,4.95937252044678
2848,2.37114953994751,4.96205759048462
2849,2.37214231491089,4.96083498001099
2850,2.37329769134521,4.96543455123901
2851,2.37406277656555,4.96713590621948
2852,2.37463235855103,4.9639720916748
2853,2.37526702880859,4.96301507949829
2854,2.37612962722778,4.9668436050415
2855,2.37728500366211,4.96782732009888
2856,2.37827777862549,4.96907663345337
2857,2.3788800239563,4.96710920333862
2858,2.37943315505981,4.96881103515625
2859,2.38014936447144,4.96955537796021
2860,2.38115835189819,4.97545766830444
2861,2.38231372833252,4.97652101516724
2862,2.38314390182495,4.97577667236328
2863,2.38374590873718,4.97668075561523
2864,2.38444566726685,4.9787278175354
2865,2.38542222976685,4.97875452041626
2866,2.38661026954651,4.9819450378418
2867,2.38739132881165,4.98072195053101
2868,2.3879611492157,4.9815993309021
2869,2.38854694366455,4.98388576507568
2870,2.38934445381165,4.98218441009521
2871,2.39045095443726,4.9839391708374
2872,2.39157390594482,4.98508214950562
2873,2.39227366447449,4.98518848419189
2874,2.39284348487854,4.9864649772644
2875,2.3935432434082,4.9864649772644
2876,2.39451956748962,4.98981475830078
2877,2.39565873146057,4.98811340332031
2878,2.39644002914429,4.99130344390869
2879,2.39702582359314,4.9905858039856
2880,2.39769315719604,4.99220752716064
2881,2.39862084388733,4.99175548553467
2882,2.39980888366699,4.99406862258911
2883,2.40075278282166,4.99521207809448
2884,2.40133857727051,4.99771118164063
2885,2.40194082260132,4.9951057434082
2886,2.40272188186646,4.99505233764648
2887,2.40381240844727,5.0014066696167
2888,2.40491890907288,5.00092840194702
2889,2.40558624267578,5.00007724761963
2890,2.40613961219788,5.0015664100647
2891,2.40683937072754,5.00127363204956
2892,2.40779948234558,5.00366687774658
2893,2.40895509719849,5.00483655929565
2894,2.40978503227234,5.0068039894104
2895,2.41037082672119,5.00438451766968
2896,2.41100573539734,5.00648498535156
2897,2.41188454627991,5.00584697723389
2898,2.41307258605957,5.00770807266235
2899,2.41406512260437,5.00972843170166
2900,2.41468358039856,5.01145648956299
2901,2.41525316238403,5.01193523406982
2902,2.41600179672241,5.01156282424927
2903,2.41704344749451,5.01398229598999
2904,2.41811752319336,5.01600313186646
2905,2.4188334941864,5.01342391967773
2906,2.4193868637085,5.01390266418457
2907,2.42007040977478,5.01507234573364
2908,2.42104697227478,5.01852893829346
2909,2.4222674369812,5.02023029327393
2910,2.42313003540039,5.01842260360718
2911,2.42371582984924,5.01985836029053
2912,2.42435073852539,5.02198505401611
2913,2.42522954940796,5.02480316162109
2914,2.42640113830566,5.02432489395142
2915,2.42737770080566,5.02557420730591
2916,2.42799615859985,5.02578687667847
2917,2.42858195304871,5.0233941078186
2918,2.42934679985046,5.02706336975098
2919,2.43043732643127,5.02961587905884
2920,2.43151140213013,5.03017377853394
2921,2.43216228485107,5.02892446517944
2922,2.43271565437317,5.03033351898193
2923,2.43338298797607,5.03174257278442
2924,2.43434309959412,5.03389596939087
2925,2.43554735183716,5.03522539138794
2926,2.43647503852844,5.03530550003052
2927,2.43707728385925,5.03530550003052
2928,2.43771195411682,5.03413534164429
2929,2.43860697746277,5.0384693145752
2930,2.43976259231567,5.03961229324341
2931,2.44065761566162,5.04027700424194
2932,2.44122719764709,5.0401177406311
2933,2.44181299209595,5.03913402557373
2934,2.44256162643433,5.0401177406311
2935,2.44365215301514,5.04338788986206
2936,2.44477510452271,5.04277610778809
2937,2.44549107551575,5.04490327835083
