Index,Déplacement [ mm ],Force [ N ]
3541,18.7993183267191,195315.199999892
3542,18.8054433267191,195338.799999892
3543,18.8078183267191,195338.799999892
3544,18.8126933267191,195346.399999892
3545,18.8175683267191,195361.999999892
3546,18.8248183267191,195369.999999892
3547,18.8284433267191,195361.999999892
3548,18.8333183267191,195369.999999892
3549,18.8381933267191,195369.999999892
3550,18.8429433267191,195377.599999892
3551,18.8465683267191,195385.599999892
3552,18.8514433267191,195385.599999892
3553,18.8575683267191,195393.199999892
3554,18.8624433267191,195416.799999892
3555,18.8660683267191,195424.799999892
3556,18.8696933267191,195440.399999892
3557,18.8756933267191,195455.999999892
3558,18.8829433267191,195447.999999892
3559,18.8866933267191,195447.999999892
3560,18.8939433267191,195455.999999892
3561,18.8963183267191,195440.399999892
3562,18.9024433267191,195432.399999892
3563,18.9071933267191,195416.799999892
3564,18.9133183267191,195424.799999892
3565,18.9156933267191,195409.199999892
3566,18.9229433267191,195393.199999892
3567,18.9278183267191,195401.199999892
3568,18.9326933267191,195401.199999892
3569,18.9363183267191,195377.599999892
3570,18.9411933267191,195393.199999892
3571,18.9448183267191,195393.199999892
3572,18.9484433267191,195401.199999892
3573,18.9556933267191,195409.199999892
3574,18.9605683267191,195409.199999892
3575,18.9641933267191,195440.399999892
3576,18.9678183267191,195440.399999892
3577,18.9714433267191,195447.999999892
3578,18.9751933267191,195471.599999892
3579,18.9811933267191,195471.599999892
3580,18.9860683267191,195495.199999892
3581,18.9896933267191,195502.799999892
3582,18.9945683267191,195518.399999892
3583,19.0018183267191,195533.999999892
3584,19.0066933267191,195549.999999892
3585,19.0115683267191,195541.999999892
3586,19.0163183267191,195565.599999892
3587,19.0199433267191,195557.599999892
3588,19.0248183267191,195557.599999892
3589,19.0309433267191,195573.199999892
3590,19.0381933267191,195581.199999892
3591,19.0430683267191,195588.799999892
3592,19.0466933267191,195588.799999892
3593,19.0515683267191,195596.799999892
3594,19.0575683267191,195588.799999892
3595,19.0588183267191,195581.199999892
3596,19.0660683267191,195573.199999892
3597,19.0720683267191,195596.799999892
3598,19.0745683267191,195596.799999892
3599,19.0794433267191,195604.399999892
3600,19.0866933267191,195588.799999892
3601,19.0903183267191,195588.799999892
3602,19.0951933267191,195581.199999892
3603,19.1011933267191,195588.799999892
3604,19.1060683267191,195581.199999892
3605,19.1084433267191,195581.199999892
3606,19.1133183267191,195588.799999892
3607,19.1169433267191,195588.799999892
3608,19.1218183267191,195596.799999892
3609,19.1290683267191,195604.399999892
3610,19.1315683267191,195612.399999892
3611,19.1388183267191,195635.999999892
3612,19.1424433267191,195627.999999892
3613,19.1473183267191,195643.599999892
3614,19.1496933267191,195643.599999892
3615,19.1558183267191,195667.199999892
3616,19.1605683267191,195690.799999892
3617,19.1643183267191,195690.799999892
3618,19.1726933267191,195698.399999891
3619,19.1739433267191,195706.399999892
3620,19.1811933267191,195713.999999891
3621,19.1860683267191,195721.999999891
3622,19.1885683267191,195737.599999892
3623,19.1969433267191,195737.599999892
3624,19.2006933267191,195721.999999891
3625,19.2043183267191,195721.999999891
3626,19.2090683267191,195698.399999891
3627,19.2139433267191,195721.999999891
3628,19.2188183267191,195721.999999891
3629,19.2260683267191,195729.599999891
3630,19.2309433267191,195729.599999891
3631,19.2358183267191,195698.399999891
3632,19.2406933267191,195690.799999892
3633,19.2443183267191,195690.799999892
3634,19.2503183267191,195698.399999891
3635,19.2564433267191,195698.399999891
3636,19.2588183267191,195706.399999892
3637,19.2636933267191,195721.999999891
3638,19.2696933267191,195721.999999891
3639,19.2758183267191,195737.599999892
3640,19.2781933267191,195737.599999892
3641,19.2830683267191,195745.199999891
3642,19.2891933267191,195745.199999891
3643,19.2928183267191,195737.599999892
3644,19.2964433267191,195753.199999891
3645,19.3024433267191,195776.799999891
3646,19.3073183267191,195784.399999891
3647,19.3121933267191,195792.399999891
3648,19.3181933267191,195792.399999891
3649,19.3243183267191,195807.999999891
3650,19.3279433267191,195815.599999891
3651,19.3328183267191,195831.199999891
3652,19.3376933267191,195823.599999891
3653,19.3436933267191,195839.199999891
3654,19.3473183267191,195831.199999891
3655,19.3545683267191,195839.199999891
3656,19.3594433267191,195831.199999891
3657,19.3630683267191,195831.199999891
3658,19.3655683267191,195831.199999891
3659,19.3728183267191,195847.199999891
3660,19.3764433267191,195839.199999891
3661,19.3813183267191,195847.199999891
3662,19.3873183267191,195839.199999891
3663,19.3934433267191,195847.199999891
3664,19.3958183267191,195847.199999891
3665,19.4006933267191,195854.799999891
3666,19.4055683267191,195862.799999891
3667,19.4104433267191,195870.399999891
3668,19.4176933267191,195870.399999891
3669,19.4200683267191,195885.999999891
3670,19.4261933267191,195885.999999891
3671,19.4334433267191,195901.599999891
3672,19.4345683267191,195885.999999891
3673,19.4406933267191,195893.999999891
3674,19.4455683267191,195901.599999891
3675,19.4504433267191,195893.999999891
3676,19.4551933267191,195901.599999891
3677,19.4588183267191,195909.599999891
3678,19.4649433267191,195917.599999891
3679,19.4698183267191,195901.599999891
3680,19.4758183267191,195925.199999891
3681,19.4794433267191,195933.199999891
3682,19.4868183267191,195933.199999891
3683,19.4915683267191,195933.199999891
3684,19.4940683267191,195933.199999891
3685,19.5000683267191,195917.599999891
3686,19.5049433267191,195933.199999891
3687,19.5098183267191,195925.199999891
3688,19.5158183267191,195917.599999891
3689,19.5194433267191,195917.599999891
3690,19.5243183267191,195909.599999891
3691,19.5315683267191,195917.599999891
3692,19.5340683267191,195917.599999891
3693,19.5400683267191,195940.799999891
3694,19.5449433267191,195933.199999891
3695,19.5485683267191,195933.199999891
3696,19.5546933267191,195925.199999891
3697,19.5583183267191,195940.799999891
3698,19.5643183267191,195948.799999891
3699,19.5679433267191,195956.399999891
3700,19.5764433267191,195948.799999891
3701,19.5800683267191,195956.399999891
3702,19.5836933267191,195971.999999891
3703,19.5898183267191,195971.999999891
3704,19.5958183267191,195979.999999891
3705,19.5983183267191,195995.599999891
3706,19.6043183267191,195995.599999891
3707,19.6079433267191,196011.199999891
3708,19.6140683267191,196019.199999891
3709,19.6200683267191,196026.799999891
3710,19.6238183267191,196034.799999891
3711,19.6298183267191,196026.799999891
3712,19.6334433267191,196034.799999891
3713,19.6383183267191,196058.399999891
3714,19.6443183267191,196058.399999891
3715,19.6491933267191,196073.999999891
3716,19.6540683267191,196089.599999891
3717,19.6589433267191,196097.199999891
3718,19.6649433267191,196089.599999891
3719,19.6710683267191,196097.199999891
3720,19.6746933267191,196089.599999891
3721,19.6795683267191,196081.599999891
3722,19.6868183267191,196073.999999891
3723,19.6904433267191,196065.999999891
3724,19.6940683267191,196058.399999891
3725,19.6976933267191,196058.399999891
3726,19.7025683267191,196042.399999891
3727,19.7098183267191,196058.399999891
3728,19.7146933267191,196058.399999891
3729,19.7183183267191,196050.399999891
3730,19.7231933267191,196050.399999891
3731,19.7268183267191,196042.399999891
3732,19.7328183267191,196050.399999891
3733,19.7365683267191,196058.399999891
3734,19.7425683267191,196058.399999891
3735,19.7461933267191,196081.599999891
3736,19.7523183267191,196097.199999891
3737,19.7583183267191,196112.799999891
3738,19.7631933267191,196128.399999891
3739,19.7680683267191,196112.799999891
3740,19.7740683267191,196120.799999891
3741,19.7789433267191,196120.799999891
3742,19.7850683267191,196136.399999891
3743,19.7874433267191,196128.399999891
3744,19.7923183267191,196151.999999891
3745,19.7983183267191,196144.399999891
3746,19.8031933267191,196159.999999891
3747,19.8080683267191,196175.599999891
3748,19.8116933267191,196167.599999891
3749,19.8176933267191,196183.199999891
3750,19.8213183267191,196175.599999891
3751,19.8274433267191,196198.799999891
3752,19.8323183267191,196183.199999891
3753,19.8359433267191,196198.799999891
3754,19.8431933267191,196191.199999891
3755,19.8455683267191,196183.199999891
3756,19.8504433267191,196191.199999891
3757,19.8565683267191,196175.599999891
3758,19.8601933267191,196191.199999891
3759,19.8674433267191,196175.599999891
3760,19.8723183267191,196183.199999891
3761,19.8759433267191,196175.599999891
3762,19.8808183267191,196183.199999891
3763,19.8856933267191,196183.199999891
3764,19.8916933267191,196191.199999891
3765,19.8953183267191,196191.199999891
3766,19.9001933267191,196183.199999891
3767,19.9061933267191,196191.199999891
3768,19.9110683267191,196198.799999891
3769,19.9146933267191,196191.199999891
3770,19.9195683267191,196191.199999891
3771,19.9244433267191,196191.199999891
3772,19.9293183267191,196183.199999891
3773,19.9329433267191,196191.199999891
3774,19.9378183267191,196183.199999891
3775,19.9425683267191,196191.199999891
3776,19.9474433267191,196206.799999891
3777,19.9523183267191,196222.399999891
3778,19.9559433267191,196222.399999891
3779,19.9620683267191,196253.599999891
3780,19.9680683267191,196245.999999891
3781,19.9741933267191,196237.999999891
3782,19.9778183267191,196245.999999891
3783,19.9825683267191,196245.999999891
3784,19.9874433267191,196261.599999891
3785,19.9910683267191,196245.999999891
3786,19.9971933267191,196253.599999891
3787,20.0008183267191,196253.599999891
3788,20.0080683267191,196261.599999891
3789,20.0116933267191,196253.599999891
3790,20.0178183267191,196253.599999891
3791,20.0201933267191,196253.599999891
3792,20.0263183267191,196245.999999891
3793,20.0323183267191,196253.599999891
3794,20.0359433267191,196253.599999891
3795,20.0408183267191,196245.999999891
3796,20.0469433267191,196261.599999891
3797,20.0505683267191,196261.599999891
3798,20.0565683267191,196269.199999891
3799,20.0601933267191,196285.199999891
3800,20.0650683267191,196292.799999891
3801,20.0686933267191,196323.999999891
3802,20.0735683267191,196339.599999891
3803,20.0784433267191,196339.599999891
3804,20.0844433267191,196339.599999891
3805,20.0893183267191,196355.599999891
3806,20.0941933267191,196363.199999891
3807,20.0990683267191,196363.199999891
3808,20.1038183267191,196371.199999891
3809,20.1099433267191,196363.199999891
3810,20.1148183267191,196363.199999891
3811,20.1184433267191,196363.199999891
3812,20.1233183267191,196363.199999891
3813,20.1293183267191,196355.599999891
3814,20.1354433267191,196347.599999891
3815,20.1414433267191,196339.599999891
3816,20.1450683267191,196331.999999891
3817,20.1499433267191,196331.999999891
3818,20.1548183267191,196331.999999891
3819,20.1584433267191,196331.999999891
3820,20.1633183267191,196339.599999891
3821,20.1693183267191,196339.599999891
3822,20.1729433267191,196339.599999891
3823,20.1790683267191,196339.599999891
3824,20.1826933267191,196339.599999891
3825,20.1899433267191,196355.599999891
3826,20.1971933267191,196355.599999891
3827,20.1996933267191,196347.599999891
3828,20.2033183267191,196355.599999891
3829,20.2069433267191,196378.799999891
3830,20.2154433267191,196378.799999891
3831,20.2201933267191,196378.799999891
3832,20.2239433267191,196386.799999891
3833,20.2299433267191,196386.799999891
3834,20.2335683267191,196386.799999891
3835,20.2371933267191,196394.399999891
3836,20.2433183267191,196394.399999891
3837,20.2481933267191,196394.399999891
3838,20.2529433267191,196386.799999891
3839,20.2590683267191,196402.399999891
3840,20.2614433267191,196386.799999891
3841,20.2675683267191,196394.399999891
3842,20.2735683267191,196386.799999891
3843,20.2771933267191,196394.399999891
3844,20.2808183267191,196402.399999891
3845,20.2881933267191,196417.999999891
3846,20.2929433267191,196417.999999891
3847,20.2954433267191,196417.999999891
3848,20.3003183267191,196417.999999891
3849,20.3063183267191,196433.599999891
3850,20.3099433267191,196433.599999891
3851,20.3160683267191,196433.599999891
3852,20.3196933267191,196449.199999891
3853,20.3245683267191,196441.599999891
3854,20.3305683267191,196433.599999891
3855,20.3341933267191,196449.199999891
3856,20.3390683267191,196449.199999891
3857,20.3450683267191,196449.199999891
3858,20.3488183267191,196457.199999891
3859,20.3524433267191,196464.799999891
3860,20.3584433267191,196464.799999891
3861,20.3620683267191,196480.399999891
3862,20.3656933267191,196488.399999891
3863,20.3730683267191,196496.399999891
3864,20.3778183267191,196519.599999891
3865,20.3814433267191,196519.599999891
3866,20.3863183267191,196535.199999891
3867,20.3899433267191,196527.599999891
3868,20.3960683267191,196527.599999891
3869,20.4033183267191,196519.599999891
3870,20.4069433267191,196503.999999891
3871,20.4130683267191,196488.399999891
3872,20.4190683267191,196472.799999891
3873,20.4203183267191,196464.799999891
3874,20.4275683267191,196449.199999891
3875,20.4311933267191,196441.599999891
3876,20.4336933267191,196433.599999891
3877,20.4409433267191,196441.599999891
3878,20.4458183267191,196441.599999891
3879,20.4469433267191,196449.199999891
3880,20.4554433267191,196464.799999891
3881,20.4579433267191,196480.399999891
3882,20.4639433267191,196496.399999891
3883,20.4711933267191,196496.399999891
3884,20.4736933267191,196480.399999891
3885,20.4784433267191,196503.999999891
3886,20.4833183267191,196511.999999891
3887,20.4845683267191,196496.399999891
3888,20.4905683267191,196519.599999891
3889,20.4979433267191,196519.599999891
3890,20.5015683267191,196543.199999891
3891,20.5051933267191,196535.199999891
3892,20.5100683267191,196550.799999891
3893,20.5173183267191,196558.799999891
3894,20.5196933267191,196566.399999891
3895,20.5269433267191,196566.399999891
3896,20.5305683267191,196543.199999891
3897,20.5343183267191,196558.799999891
3898,20.5390683267191,196558.799999891
3899,20.5415683267191,196566.399999891
3900,20.5488183267191,196558.799999891
3901,20.5548183267191,196558.799999891
3902,20.5596933267191,196566.399999891
3903,20.5669433267191,196574.399999891
3904,20.5694433267191,196558.799999891
3905,20.5743183267191,196550.799999891
3906,20.5790683267191,196558.799999891
3907,20.5851933267191,196566.399999891
3908,20.5888183267191,196550.799999891
3909,20.5936933267191,196558.799999891
3910,20.5996933267191,196566.399999891
3911,20.6045683267191,196558.799999891
3912,20.6094433267191,196566.399999891
3913,20.6143183267191,196558.799999891
3914,20.6203183267191,196550.799999891
3915,20.6251933267191,196543.199999891
3916,20.6288183267191,196543.199999891
3917,20.6336933267191,196558.799999891
3918,20.6373183267191,196550.799999891
3919,20.6433183267191,196558.799999891
3920,20.6494433267191,196550.799999891
3921,20.6518183267191,196543.199999891
3922,20.6579433267191,196543.199999891
3923,20.6628183267191,196550.799999891
3924,20.6675683267191,196574.399999891
3925,20.6724433267191,196582.399999891
3926,20.6773183267191,196605.599999891
3927,20.6809433267191,196597.999999891
3928,20.6881933267191,196605.599999891
3929,20.6918183267191,196605.599999891
3930,20.6966933267191,196613.599999891
3931,20.6991933267191,196621.199999891
3932,20.7064433267191,196629.199999891
3933,20.7113183267191,196652.799999891
3934,20.7160683267191,196652.799999891
3935,20.7198183267191,196660.399999891
3936,20.7270683267191,196668.399999891
3937,20.7306933267191,196660.399999891
3938,20.7330683267191,196668.399999891
3939,20.7403183267191,196660.399999891
3940,20.7451933267191,196660.399999891
3941,20.7500683267191,196652.799999891
3942,20.7549433267191,196621.199999891
3943,20.7585683267191,196629.199999891
3944,20.7658183267191,196636.799999891
3945,20.7681933267191,196629.199999891
3946,20.7743183267191,196629.199999891
3947,20.7766933267191,196636.799999891
3948,20.7840683267191,196636.799999891
3949,20.7876933267191,196636.799999891
3950,20.7913183267191,196636.799999891
3951,20.7985683267191,196644.799999891
3952,20.8021933267191,196644.799999891
3953,20.8083183267191,196644.799999891
3954,20.8119433267191,196636.799999891
3955,20.8179433267191,196652.799999891
3956,20.8215683267191,196652.799999891
3957,20.8251933267191,196660.399999891
3958,20.8300683267191,196675.999999891
3959,20.8361933267191,196668.399999891
3960,20.8409433267191,196660.399999891
3961,20.8458183267191,196668.399999891
3962,20.8519433267191,196675.999999891
3963,20.8555683267191,196699.599999891
3964,20.8604433267191,196691.599999891
3965,20.8664433267191,196691.599999891
3966,20.8700683267191,196683.999999891
3967,20.8773183267191,196691.599999891
3968,20.8809433267191,196699.599999891
3969,20.8870683267191,196707.199999891
3970,20.8919433267191,196707.199999891
3971,20.8955683267191,196691.599999891
3972,20.9004433267191,196707.199999891
3973,20.9064433267191,196707.199999891
3974,20.9113183267191,196699.599999891
3975,20.9149433267191,196691.599999891
3976,20.9185683267191,196691.599999891
3977,20.9246933267191,196699.599999891
3978,20.9294433267191,196699.599999891
3979,20.9319433267191,196691.599999891
3980,20.9379433267191,196699.599999891
3981,20.9440683267191,196715.199999891
3982,20.9476933267191,196707.199999891
3983,20.9536933267191,196715.199999891
3984,20.9585683267191,196699.599999891
3985,20.9634433267191,196691.599999891
3986,20.9658183267191,196691.599999891
3987,20.9706933267191,196699.599999891
3988,20.9768183267191,196715.199999891
3989,20.9840683267191,196723.199999891
3990,20.9900683267191,196723.199999891
3991,20.9925683267191,196723.199999891
3992,20.9974433267191,196730.799999891
3993,21.0021933267191,196730.799999891
3994,21.0070683267191,196730.799999891
3995,21.0119433267191,196738.799999891
3996,21.0179433267191,196730.799999891
3997,21.0228183267191,196738.799999891
3998,21.0264433267191,196746.399999891
3999,21.0276933267191,196746.399999891
4000,21.0349433267191,196769.999999891
4001,21.0410683267191,196769.999999891
4002,21.0459433267191,196754.399999891
4003,21.0519433267191,196746.399999891
4004,21.0568183267191,196754.399999891
4005,21.0616933267191,196746.399999891
4006,21.0653183267191,196730.799999891
4007,21.0689433267191,196723.199999891
4008,21.0725683267191,196715.199999891
4009,21.0761933267191,196715.199999891
4010,21.0823183267191,196730.799999891
4011,21.0870683267191,196738.799999891
4012,21.0931933267191,196738.799999891
4013,21.0980683267191,196746.399999891
4014,21.1028183267191,196746.399999891
4015,21.1065683267191,196761.999999891
4016,21.1113183267191,196769.999999891
4017,21.1161933267191,196769.999999891
4018,21.1210683267191,196761.999999891
4019,21.1270683267191,196777.599999891
4020,21.1306933267191,196769.999999891
4021,21.1368183267191,196777.599999891
4022,21.1404433267191,196769.999999891
4023,21.1440683267191,196777.599999891
4024,21.1501933267191,196801.199999891
4025,21.1561933267191,196809.199999891
4026,21.1598183267191,196809.199999891
4027,21.1646933267191,196809.199999891
4028,21.1683183267191,196816.799999891
4029,21.1744433267191,196816.799999891
4030,21.1804433267191,196816.799999891
4031,21.1865683267191,196816.799999891
4032,21.1901933267191,196809.199999891
4033,21.1950683267191,196801.199999891
4034,21.1986933267191,196801.199999891
4035,21.2034433267191,196801.199999891
4036,21.2095683267191,196793.599999891
4037,21.2119433267191,196793.599999891
4038,21.2180683267191,196793.599999891
4039,21.2229433267191,196801.199999891
4040,21.2276933267191,196777.599999891
4041,21.2325683267191,196769.999999891
4042,21.2374433267191,196785.599999891
4043,21.2423183267191,196785.599999891
4044,21.2471933267191,196793.599999891
4045,21.2519433267191,196801.199999891
4046,21.2568183267191,196816.799999891
4047,21.2629433267191,196832.399999891
4048,21.2665683267191,196832.399999891
4049,21.2725683267191,196840.399999891
4050,21.2750683267191,196824.799999891
4051,21.2810683267191,196824.799999891
4052,21.2859433267191,196832.399999891
4053,21.2895683267191,196840.399999891
4054,21.2956933267191,196840.399999891
4055,21.3004433267191,196832.399999891
4056,21.3053183267191,196840.399999891
4057,21.3101933267191,196847.999999891
4058,21.3138183267191,196840.399999891
4059,21.3199433267191,196847.999999891
4060,21.3246933267191,196847.999999891
4061,21.3308183267191,196847.999999891
4062,21.3344433267191,196855.999999891
4063,21.3380683267191,196847.999999891
4064,21.3453183267191,196863.999999891
4065,21.3501933267191,196847.999999891
4066,21.3563183267191,196840.399999891
4067,21.3599433267191,196855.999999891
4068,21.3635683267191,196847.999999891
4069,21.3695683267191,196847.999999891
4070,21.3756933267191,196855.999999891
4071,21.3805683267191,196863.999999891
4072,21.3853183267191,196855.999999891
4073,21.3901933267191,196855.999999891
4074,21.3963183267191,196847.999999891
4075,21.3999433267191,196840.399999891
4076,21.4059433267191,196855.999999891
4077,21.4084433267191,196847.999999891
4078,21.4156933267191,196824.799999891
4079,21.4180683267191,196863.999999891
4080,21.4241933267191,196847.999999891
4081,21.4289433267191,196855.999999891
4082,21.4338183267191,196855.999999891
4083,21.4386933267191,196847.999999891
4084,21.4423183267191,196855.999999891
4085,21.4471933267191,196855.999999891
4086,21.4520683267191,196871.599999891
4087,21.4580683267191,196879.599999891
4088,21.4629433267191,196879.599999891
4089,21.4678183267191,196887.199999891
4090,21.4714433267191,196895.199999891
4091,21.4763183267191,196902.799999891
4092,21.4823183267191,196895.199999891
4093,21.4884433267191,196887.199999891
4094,21.4908183267191,196887.199999891
4095,21.4969433267191,196887.199999891
4096,21.5016933267191,196902.799999891
4097,21.5078183267191,196879.599999891
4098,21.5126933267191,196887.199999891
4099,21.5175683267191,196879.599999891
4100,21.5186933267191,196863.999999891
4101,21.5271933267191,196855.999999891
4102,21.5284433267191,196847.999999891
4103,21.5344433267191,196840.399999891
4104,21.5405683267191,196847.999999891
4105,21.5454433267191,196871.599999891
4106,21.5490683267191,196879.599999891
4107,21.5550683267191,196863.999999891
4108,21.5599433267191,196855.999999891
4109,21.5623183267191,196871.599999891
4110,21.5696933267191,196879.599999891
4111,21.5733183267191,196902.799999891
4112,21.5769433267191,196902.799999891
4113,21.5818183267191,196926.399999891
4114,21.5865683267191,196926.399999891
4115,21.5926933267191,196941.999999891
4116,21.5963183267191,196949.999999891
4117,21.6023183267191,196957.599999891
4118,21.6096933267191,196949.999999891
4119,21.6133183267191,196941.999999891
4120,21.6193183267191,196941.999999891
4121,21.6241933267191,196933.999999891
4122,21.6303183267191,196933.999999891
4123,21.6314433267191,196918.399999891
4124,21.6399433267191,196902.799999891
4125,21.6424433267191,196895.199999891
4126,21.6496933267191,196902.799999891
4127,21.6533183267191,196895.199999891
4128,21.6581933267191,196895.199999891
4129,21.6618183267191,196902.799999891
4130,21.6678183267191,196902.799999891
4131,21.6726933267191,196887.199999891
4132,21.6763183267191,196895.199999891
4133,21.6835683267191,196902.799999891
4134,21.6871933267191,196902.799999891
4135,21.6933183267191,196895.199999891
4136,21.6981933267191,196910.799999891
4137,21.7018183267191,196918.399999891
4138,21.7090683267191,196926.399999891
4139,21.7126933267191,196933.999999891
4140,21.7163183267191,196941.999999891
4141,21.7224433267191,196941.999999891
4142,21.7284433267191,196941.999999891
4143,21.7320683267191,196957.599999891
4144,21.7381933267191,196957.599999891
4145,21.7430683267191,196973.199999891
4146,21.7490683267191,196981.199999891
4147,21.7514433267191,196973.199999891
4148,21.7563183267191,196957.599999891
4149,21.7624433267191,196965.599999891
4150,21.7696933267191,196965.599999891
4151,21.7745683267191,196965.599999891
4152,21.7769433267191,196957.599999891
4153,21.7818183267191,196965.599999891
4154,21.7866933267191,196988.799999891
4155,21.7939433267191,196988.799999891
4156,21.7975683267191,197004.399999891
4157,21.8048183267191,196996.799999891
4158,21.8096933267191,196973.199999891
4159,21.8133183267191,196981.199999891
4160,21.8194433267191,196965.599999891
4161,21.8230683267191,196941.999999891
4162,21.8290683267191,196933.999999891
4163,21.8326933267191,196910.799999891
4164,21.8388183267191,196902.799999891
4165,21.8436933267191,196895.199999891
4166,21.8473183267191,196887.199999891
4167,21.8533183267191,196887.199999891
4168,21.8569433267191,196871.599999891
4169,21.8618183267191,196887.199999891
4170,21.8679433267191,196887.199999891
4171,21.8715683267191,196895.199999891
4172,21.8788183267191,196902.799999891
4173,21.8811933267191,196902.799999891
4174,21.8860683267191,196918.399999891
4175,21.8921933267191,196941.999999891
4176,21.8969433267191,196965.599999891
4177,21.9005683267191,196965.599999891
4178,21.9054433267191,196988.799999891
4179,21.9090683267191,197012.399999891
4180,21.9175683267191,197012.399999891
4181,21.9200683267191,197020.399999891
4182,21.9248183267191,197035.999999891
4183,21.9309433267191,197027.999999891
4184,21.9369433267191,197043.599999891
4185,21.9430683267191,197035.999999891
4186,21.9454433267191,197027.999999891
4187,21.9503183267191,197020.399999891
4188,21.9551933267191,197012.399999891
4189,21.9600683267191,197004.399999891
4190,21.9660683267191,196996.799999891
4191,21.9696933267191,196981.199999891
4192,21.9758183267191,196973.199999891
4193,21.9781933267191,196996.799999891
4194,21.9866933267191,196988.799999891
4195,21.9915683267191,196988.799999891
4196,21.9939433267191,196973.199999891
4197,21.9988183267191,196981.199999891
4198,22.0036933267191,196981.199999891
4199,22.0073183267191,196988.799999891
4200,22.0158183267191,196973.199999891
4201,22.0181933267191,196981.199999891
4202,22.0230683267191,196981.199999891
4203,22.0279433267191,196981.199999891
4204,22.0328183267191,196981.199999891
4205,22.0388183267191,196988.799999891
4206,22.0424433267191,196973.199999891
4207,22.0485683267191,196957.599999891
4208,22.0533183267191,196957.599999891
4209,22.0570683267191,196941.999999891
4210,22.0630683267191,196941.999999891
4211,22.0654433267191,196941.999999891
4212,22.0728183267191,196941.999999891
4213,22.0764433267191,196949.999999891
4214,22.0813183267191,196973.199999891
4215,22.0873183267191,196981.199999891
4216,22.0921933267191,196996.799999891
4217,22.0970683267191,197004.399999891
4218,22.1018183267191,197020.399999891
4219,22.1079433267191,197020.399999891
4220,22.1128183267191,197027.999999891
4221,22.1200683267191,197059.199999891
4222,22.1224433267191,197035.999999891
4223,22.1285683267191,197035.999999891
4224,22.1334433267191,197035.999999891
4225,22.1381933267191,197027.999999891
4226,22.1430683267191,197020.399999891
4227,22.1479433267191,196996.799999891
4228,22.1540683267191,197004.399999891
4229,22.1564433267191,196988.799999891
4230,22.1613183267191,197004.399999891
4231,22.1673183267191,196996.799999891
4232,22.1698183267191,196988.799999891
4233,22.1758183267191,197004.399999891
4234,22.1819433267191,196988.799999891
4235,22.1855683267191,196996.799999891
4236,22.1915683267191,196988.799999891
4237,22.1964433267191,196981.199999891
4238,22.2000683267191,196981.199999891
4239,22.2073183267191,196981.199999891
4240,22.2109433267191,196981.199999891
4241,22.2158183267191,196973.199999891
4242,22.2194433267191,196981.199999891
4243,22.2279433267191,196981.199999891
4244,22.2304433267191,196988.799999891
4245,22.2351933267191,196981.199999891
4246,22.2413183267191,196965.599999891
4247,22.2449433267191,196973.199999891
4248,22.2509433267191,196965.599999891
4249,22.2558183267191,196973.199999891
4250,22.2606933267191,196973.199999891
4251,22.2655683267191,196988.799999891
4252,22.2691933267191,196996.799999891
4253,22.2764433267191,197012.399999891
4254,22.2789433267191,197027.999999891
4255,22.2861933267191,197035.999999891
4256,22.2910683267191,197051.599999891
4257,22.2946933267191,197051.599999891
4258,22.3019433267191,197059.199999891
4259,22.3068183267191,197067.199999891
4260,22.3091933267191,197082.799999891
4261,22.3151933267191,197074.799999891
4262,22.3189433267191,197074.799999891
4263,22.3249433267191,197082.799999891
4264,22.3310683267191,197082.799999891
4265,22.3346933267191,197059.199999891
4266,22.3394433267191,197043.599999891
4267,22.3455683267191,197035.999999891
4268,22.3491933267191,197020.399999891
4269,22.3553183267191,197020.399999891
4270,22.3589433267191,197012.399999891
4271,22.3636933267191,197012.399999891
4272,22.3674433267191,197012.399999891
4273,22.3734433267191,196996.799999891
4274,22.3783183267191,196988.799999891
4275,22.3831933267191,196965.599999891
4276,22.3891933267191,196957.599999891
4277,22.3928183267191,196965.599999891
4278,22.3964433267191,196973.199999891
4279,22.4013183267191,196957.599999891
4280,22.4061933267191,196965.599999891
4281,22.4085683267191,196957.599999891
4282,22.4146933267191,196973.199999891
4283,22.4219433267191,196973.199999891
4284,22.4243183267191,197004.399999891
4285,22.4304433267191,197020.399999891
4286,22.4353183267191,197035.999999891
4287,22.4401933267191,197051.599999891
4288,22.4449433267191,197035.999999891
4289,22.4510683267191,197027.999999891
4290,22.4534433267191,197027.999999891
4291,22.4583183267191,197035.999999891
4292,22.4643183267191,197067.199999891
4293,22.4691933267191,197067.199999891
4294,22.4740683267191,197074.799999891
4295,22.4789433267191,197082.799999891
4296,22.4849433267191,197067.199999891
4297,22.4885683267191,197074.799999891
4298,22.4946933267191,197090.799999891
4299,22.4983183267191,197106.399999891
4300,22.5044433267191,197090.799999891
4301,22.5104433267191,197082.799999891
4302,22.5153183267191,197067.199999891
4303,22.5189433267191,197051.599999891
4304,22.5238183267191,197051.599999891
4305,22.5274433267191,197059.199999891
4306,22.5346933267191,197035.999999891
4307,22.5370683267191,197035.999999891
4308,22.5431933267191,197035.999999891
4309,22.5491933267191,197027.999999891
4310,22.5529433267191,197012.399999891
4311,22.5589433267191,197012.399999891
4312,22.5601933267191,197012.399999891
4313,22.5661933267191,197004.399999891
4314,22.5698183267191,197012.399999891
4315,22.5770683267191,197004.399999891
4316,22.5795683267191,197012.399999891
