S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
217;21.7001164799999;12.9929847717285;0.0706000030040741;1.54297721385956;
218;21.8000179200003;13.070725440979;0.0719999969005585;1.55300223827362;
219;21.9000422399999;13.1501941680908;0.0734999999403954;1.5630110502243;
220;22.0000665600001;13.2165021896362;0.0747999995946884;1.5727756023407;
221;22.1000908800002;13.2777318954468;0.0759000033140183;1.58206832408905;
222;22.2001152000003;13.340238571167;0.0768000036478043;1.59147500991821;
223;22.3000166400002;13.4089126586914;0.0776999965310097;1.60094666481018;
224;22.4000409600003;13.4864940643311;0.0785999968647957;1.61061370372772;
225;22.5000652799999;13.5560464859009;0.0795999988913536;1.61997139453888;
226;22.6000896;13.6325635910034;0.0806000009179115;1.62944316864014;
227;22.7001139200001;13.6988716125488;0.0816999971866608;1.63881719112396;
228;22.8000153600001;13.7631864547729;0.0829000025987625;1.64797973632813;
229;22.9000396800002;13.8262510299683;0.0841000005602837;1.65702831745148;
230;23.0000640000003;13.8870553970337;0.0851000025868416;1.66612565517426;
231;23.1000883199999;13.9515819549561;0.0864000022411346;1.67515802383423;
232;23.20011264;14.0159759521484;0.0874999985098839;1.6840763092041;
233;23.30001408;14.0788545608521;0.088699996471405;1.69310867786407;
234;23.4000384000001;14.1413879394531;0.0900000035762787;1.70188057422638;
235;23.5000627200002;14.2059679031372;0.0912000015377998;1.71081519126892;
236;23.6000870400003;14.2722492218018;0.092399999499321;1.71966850757599;
237;23.7001113599999;14.3386640548706;0.0935999974608421;1.72865200042725;
238;23.8000128000003;14.3974475860596;0.0948000028729439;1.7372123003006;
239;23.90003712;14.4662551879883;0.096000000834465;1.74606561660767;
240;24.0000614400001;14.5308351516724;0.0971999987959862;1.75470733642578;
241;24.1000857600002;14.5952825546265;0.098300002515316;1.76346290111542;
242;24.2001100800003;14.6622018814087;0.0993999987840652;1.77215349674225;
243;24.3000115200002;14.7167320251465;0.100699998438358;1.78056740760803;
244;24.4000358400003;14.7779359817505;0.101899996399879;1.78894865512848;
245;24.50006016;14.8283452987671;0.103299997746944;1.79711842536926;
246;24.6000844800001;14.8767070770264;0.105099998414516;1.80517423152924;
247;24.7001088000002;14.9332046508789;0.107100002467632;1.81329524517059;
248;24.8000102400001;14.9986085891724;0.109099999070168;1.82159519195557;
249;24.9000345600002;15.0632152557373;0.109999999403954;1.8297324180603;
250;25.0000588800003;15.1111783981323;0.110799998044968;1.83741390705109;
251;25.1000832;15.1466722488403;0.112800002098084;1.84472107887268;
252;25.2001075200001;15.2187767028809;0.115000002086163;1.85287463665009;
253;25.30000896;15.2757530212402;0.115599997341633;1.86042594909668;
254;25.4000332800001;15.3124961853027;0.116400003433228;1.86765170097351;
255;25.5000576000002;15.3704557418823;0.118900001049042;1.87523567676544;
256;25.6000819200003;15.4394760131836;0.120600000023842;1.88309621810913;
257;25.70010624;15.4672594070435;0.12049999833107;1.88985002040863;
258;25.8000076799999;15.521258354187;0.122400000691414;1.89720606803894;
259;25.900032;15.57958984375;0.12389999628067;1.90441560745239;
260;26.0000563200001;15.6091279983521;0.12389999628067;1.91099047660828;
261;26.1000806400002;15.6773777008057;0.126300007104874;1.91837906837463;
262;26.2001049600003;15.6961212158203;0.126000002026558;1.92440068721771;
263;26.3000064000003;15.7665767669678;0.128299996256828;1.93162643909454;
264;26.4000307199999;15.7864904403687;0.128099992871284;1.93759918212891;
265;26.50005504;15.8562021255493;0.130700007081032;1.94466233253479;
266;26.6000793600001;15.8878936767578;0.1300999969244;1.95081400871277;
267;26.7001036800002;15.9368944168091;0.13230000436306;1.95737254619598;
268;26.8000051200002;15.9793539047241;0.131899997591972;1.96378469467163;
269;26.9000294400003;16.0109119415283;0.133900001645088;1.96972489356995;
270;27.0000537599999;16.0686073303223;0.134100005030632;1.97636485099792;
271;27.10007808;16.0927467346191;0.135199993848801;1.98210966587067;
272;27.2001024000001;16.1393013000488;0.136600002646446;1.98818004131317;
273;27.30000384;16.1937522888184;0.136999994516373;1.9945433139801;
274;27.4000281600001;16.2088260650635;0.138099998235703;1.9998162984848;
275;27.5000524800002;16.2490005493164;0.138999998569489;2.00564241409302;
276;27.6000767999999;16.3077564239502;0.139699995517731;2.01179432868958;
277;27.70010112;16.3302764892578;0.140799999237061;2.01703453063965;
278;27.8000025599999;16.3555603027344;0.141499996185303;2.02206349372864;
279;27.90002688;16.3848075866699;0.142599999904633;2.02735257148743;
280;28.0000512000001;16.4337272644043;0.143299996852875;2.03283715248108;
281;28.1000755200002;16.4796695709229;0.144299998879433;2.03824019432068;
282;28.2000998399999;16.49875831604;0.145099997520447;2.04305744171143;
283;28.3000012800003;16.5267028808594;0.146200001239777;2.04769563674927;
284;28.4000255999999;16.5517997741699;0.146899998188019;2.05228495597839;
285;28.50004992;16.5746650695801;0.147499993443489;2.05669546127319;
286;28.6000742400001;16.6081123352051;0.148300006985664;2.06126856803894;
287;28.7000985600002;16.6301002502441;0.149100005626678;2.06549978256226;
288;28.8000000000002;16.6590251922607;0.149900004267693;2.069828748703;
289;28.9000243200003;16.6903457641602;0.150800004601479;2.07404398918152;
290;29.0000486399999;16.7195377349854;0.151399999856949;2.07812881469727;
291;29.10007296;16.7219314575195;0.151999995112419;2.08141613006592;
292;29.2000972800001;16.736421585083;0.152700006961823;2.08494782447815;
293;29.3001216000002;16.7544746398926;0.153600007295609;2.08859324455261;
